simulation_time,time_interval,travel_time_factor,travel requests,average travel duration,standard error,25%,50%,75%
71100,79,3.125367647058824,3729.0,763.6993832126575,5.324651812377796,-188.9569852941177,2.7569852941176123,192.73161764705884
72000,80,3.0429815991887814,3760.0,785.3417553191489,5.534066690106091,-192.2647126109861,-2.8327186332946033,187.57914018252416
72900,81,2.9466675023683924,3728.0,769.2588519313306,5.637696932629512,-192.79021874492668,-4.573465374205966,198.06317956421574
73800,82,2.8886446422040715,3873.0,764.7673638006712,5.396758465024838,-183.37947482628303,-2.536992807509421,177.5421431183713
74700,83,2.890837909836662,3870.0,770.2723514211888,5.670328763457579,-198.77232069691516,-17.3284269467878,179.01804959012696
75600,84,2.9134649702418267,3811.0,792.5373917606928,5.870912152172744,-199.3425421292768,-17.683299732803448,173.2684071419615
76500,85,2.790576114173927,3743.0,769.0665241784665,5.234324129234729,-189.93983174817683,-12.502670256090596,163.0968334999113
77400,86,2.7670981240743946,3716.0,769.8005920344458,5.5586830210056295,-186.89050143985733,-10.177495663983564,176.76939430228592
78300,87,2.7358638149313803,3690.0,761.1506775067751,5.604881144460753,-195.31084679277188,-13.965953732845035,173.86093845430022
79200,88,2.705697076812167,3733.0,779.183498526654,5.672085139201131,-199.67734982907368,-13.588882119020466,185.76239157228903
80100,89,2.598659758062871,3320.0,767.4030120481927,6.00198596238057,-190.93243864874245,-10.161588910874967,188.2239275004589
81000,90,2.595531685480533,3363.0,755.1546238477549,5.674569880149505,-175.5512777928244,-6.059333943144509,177.01770155706245
81900,91,2.5012826202490728,3106.0,734.9108177720541,5.642052499551064,-179.21302590991527,-4.474569492157002,172.2165409249549
82800,92,2.472423840794125,2826.0,698.3871196036803,5.704473336810992,-170.2757747456348,-10.11067544239856,155.2162516817787
83700,93,2.3722304367284743,2460.0,680.8764227642276,6.261313455065603,-164.63515695372118,-3.5937983310390114,159.84120934527547
84600,94,2.2578241841077635,2028.0,646.8989151873768,6.340740395847982,-154.07640680422216,-2.0052344802780344,151.2287501441353
85500,95,2.200645536901233,1825.0,635.8515068493151,6.503871870028366,-145.55621993009845,0.12371020627210785,151.8515265127163
