simulation_time,time_interval,travel_time_factor,travel requests,average travel duration,standard error,25%,50%,75%
71100,79,3.052447631237381,3597.0,753.1848762857937,6.257286548197397,-199.19233802639155,-5.059460178107884,202.0664276571964
72000,80,2.996552678109626,3317.0,751.053361471209,6.090973221842201,-196.18643203387168,-6.751792823893084,200.3823760780399
72900,81,2.9589995386303705,3352.0,732.8087708830548,5.8310701119214805,-189.17567883373462,-1.5539049578563322,188.6135800476307
73800,82,2.918563447361725,3174.0,726.3223062381853,5.884423474684522,-185.28514757099398,2.279984200351634,201.0478053301025
74700,83,2.8426589460690144,3167.0,724.2147142406062,5.908553028270488,-176.74531323201703,-3.171673404838089,190.27237291874783
75600,84,2.8660464911447088,3345.0,739.3234678624813,5.777562360555222,-190.1878999714905,7.301400899783857,192.01768160820708
76500,85,2.854416718074891,3208.0,739.9230049875313,5.975760520318531,-176.52799884316462,-0.8023921960510734,188.96153161635877
77400,86,2.774190179317437,3332.0,725.4390756302521,5.703033173497933,-171.89433165691878,1.2589859566810446,182.68599765409087
78300,87,2.816989860459013,3374.0,725.3515115589804,5.708247278230009,-176.92091727796657,-3.0419233013764995,179.11329374511533
79200,88,2.8561368361123813,3471.0,763.1307980409102,5.614950274578569,-191.48692496139807,1.5231374054362163,199.2183065636133
80100,89,2.819317240879911,3534.0,760.169779286927,5.678396654922772,-190.46940161764098,-8.594089533818362,183.35282945504585
81000,90,2.754957708774361,3464.0,754.0098152424943,5.840709654987982,-175.52270958126468,-2.6140629004851235,185.8079997341965
81900,91,2.738853717818833,3441.0,732.2298750363268,5.585955422143608,-183.09556844517292,-1.0828394648392532,187.38850348063156
82800,92,2.6403017515846883,3356.0,735.1391537544696,5.5623403261401085,-176.78449044371277,-0.6046413195050491,177.56632145811642
83700,93,2.590970998554392,3273.0,700.3846623892452,5.503940448794526,-164.3720558033973,2.1272632125043742,173.3529882486446
84600,94,2.5221303311307137,3174.0,689.2964713295526,5.729849969513121,-163.93560940547715,6.968144635092244,164.05593854184445
85500,95,2.4822055605398776,2910.0,694.9979381443299,5.473105058941249,-147.47181345325157,-0.1704466375461493,167.77856609845395
