simulation_time,time_interval,travel_time_factor,travel requests,average travel duration,standard error,25%,50%,75%
31500,35,3.7530196310545527,3263.0,874.4489733374196,8.295362421313458,-264.94753477360166,-20.814671007201355,262.2067810989444
32400,36,3.898107344363734,3163.0,905.8188428706925,8.658714869089176,-284.53266943220336,-9.569096012375553,277.22854520890513
33300,37,3.9479602121345687,3050.0,922.111475409836,8.91008096895211,-298.98057491949504,-15.619503971206315,276.9659436422797
34200,38,4.0763023619399394,3172.0,947.7364438839846,9.020724276260184,-295.73187391777765,-16.84080939731825,292.93835281164274
35100,39,4.094012688060265,3038.0,946.332784726794,9.389277205519562,-282.71075530271213,-12.89655030011329,289.09019630180774
36000,40,4.1163937215534485,2991.0,970.6349047141423,9.211043366437126,-290.71156578331704,-11.098430388361976,293.1835722489259
36900,41,4.18512393827082,2942.0,984.1101291638341,9.470654356031762,-283.3061856385412,-10.308261394977707,289.37934304332487
37800,42,4.16385238508189,2970.0,966.7680134680136,9.717649108111397,-297.40306027744487,-12.35146712917171,302.5919352125503
38700,43,4.060815820827418,2774.0,923.9571016582553,9.299346858567668,-276.9064274487933,-18.59542625735145,290.00309030242346
39600,44,4.217432454658272,2875.0,981.0994782608695,9.907161282917288,-283.4438562521492,-22.83324711053956,290.9929015714478
40500,45,4.250068843696985,2973.0,1001.9226370669355,9.77121482676274,-295.0170732368522,-6.504268309213046,289.47893382872263
41400,46,4.289948891246107,3072.0,999.21875,9.857609798080373,-313.15630306359037,-11.882793665700946,297.5247022149922
42300,47,4.2836633836165525,3039.0,969.1763738071733,9.821213899316852,-308.4148540080167,-24.025249719302224,311.0339069944674
43200,48,4.3767013839558375,2994.0,998.0647962591852,10.120127611170751,-314.13491225963134,-32.131509491719534,314.1993579669368
44100,49,4.293717273715977,3002.0,992.9113924050633,9.981448077519461,-324.692931122651,-34.97853299817774,296.90392787433115
45000,50,4.233571930831151,2790.0,973.2465949820787,10.08718934424886,-309.88435803968594,-23.429740546659108,288.7755224224998
45900,51,4.174074912546208,2845.0,946.190158172232,10.146627456774027,-315.63718460813254,-38.055618440965596,289.90365507231996
46800,52,4.062232417518526,2870.0,937.2560975609756,9.769985829152246,-313.51536782350416,-32.539832129983104,281.2707564721925
47700,53,4.179411351174017,2772.0,965.1093073593072,10.66286164777289,-303.0160542719221,-38.113153208042384,305.1118503069785
48600,54,4.497906572553472,3123.0,1015.1255203330134,10.05593931189784,-328.0645670911219,-34.267629553435256,306.20515588975985
49500,55,4.676288924788872,3005.0,1041.2998336106489,10.648043332010383,-355.985630874118,-44.78557946507698,318.23496621798336
50400,56,4.954102699268333,2903.0,1103.928694454013,11.504193388382435,-372.65989930110567,-52.60359974585663,319.9979354717034
51300,57,5.035260341614613,2795.0,1142.6744186046512,10.844617472360428,-364.5055330278961,-51.10291006208593,319.19475406837967
52200,58,5.15459387657617,2745.0,1147.8914389799636,10.977698176360493,-372.8604529422928,-42.37816297285099,322.62716345052763
53100,59,5.261191293566702,2698.0,1143.4432913269088,15.250462811089134,-376.73049229924413,-60.443401873557825,318.1947768562906
54000,60,5.415078987579078,2634.0,1179.9506454062262,12.1460827214526,-374.4832699132852,-47.35670205296276,321.73977917975566
54900,61,6.01294473500521,2328.0,1276.6013745704468,16.38438736419858,-422.89153979221254,-76.82683533803402,312.3366207726782
55800,62,6.487919419972664,2110.0,1388.0672985781991,16.8680841387237,-455.4338807824963,-74.47784691655573,357.27919741176316
56700,63,6.696369249682188,1658.0,1445.55548854041,22.996354031092,-499.3101574396154,-93.18972521408709,349.89448751798614
57600,64,6.949650951078255,1517.0,1502.1278839815423,26.380119030341245,-526.1246054329031,-124.97207608626036,358.3788850563144
58500,65,7.26782161537721,1188.0,1525.165824915825,28.156139042271928,-552.2472222667908,-111.70022342200696,390.33904690658784
59400,66,7.652859413233773,918.0,1652.3257080610022,31.000354626477808,-584.307049519437,-107.43586186019522,444.61899296183236
60300,67,7.719503464076045,803.0,1745.5691158156912,34.87803063360982,-630.4551212151252,-134.9627598057034,452.989376466312
61200,68,7.9039472097310535,830.0,1658.1433734939762,35.864124278024065,-619.1141089919195,-146.29011388501232,516.3881824916867
62100,69,7.9607315151580575,846.0,1743.7765957446811,38.9813061306195,-614.3878322738702,-134.99568030477982,458.2465221192138
63000,70,7.617165408160094,872.0,1686.6605504587155,31.599442383086572,-614.1768667847488,-93.12929989745493,470.9129066840683
63900,71,7.977230409634735,897.0,1795.8639910813824,37.41231335876678,-636.2411556136598,-81.71745503525858,452.3489917597656
64800,72,7.618294640504085,947.0,1678.8806758183741,31.771313440409322,-588.240793981648,-77.36249071611678,390.91222837154686
65700,73,7.192714660469375,1054.0,1550.4326375711576,26.623301884545622,-543.8840428528671,-64.17103294072092,416.5866432507613
66600,74,6.912966993649183,1071.0,1515.3856209150324,26.672304088611337,-545.3340588568532,-112.16527028235781,370.3613256209191
67500,75,6.568472544209112,1164.0,1504.2817869415808,26.02002673390667,-574.2171760936924,-142.87829270671557,367.20645111676316
68400,76,6.3461366681554265,1288.0,1367.9472049689439,22.646911227468877,-499.01607860652086,-116.78561857972313,350.84189370254586
69300,77,6.034349128060597,1349.0,1345.9014084507041,23.218246342862052,-499.05319711115027,-141.8814514708473,328.22547119957716
70200,78,5.786179197633933,1338.0,1245.7713004484306,24.41603494450865,-500.12342444449837,-149.71506701426372,294.96257459046836
71100,79,5.590468225683877,1327.0,1214.033157498116,22.30896252907548,-501.7079427982496,-142.48377884118213,296.283612621585
72000,80,5.426539701950629,1472.0,1229.9517663043478,21.237014492138947,-472.01530485319336,-116.58044845280487,286.2050453188505
72900,81,5.40256416461961,1458.0,1224.8628257887515,22.42901802158905,-495.8545042292379,-144.01668401118104,295.0672972204408
73800,82,5.108618667420335,1512.0,1195.4742063492065,20.91949921569414,-460.68064014696535,-137.9126347770791,257.5988772698368
74700,83,4.719574641995688,1582.0,1116.8476611883689,19.625869080364303,-418.9679018182692,-127.39129650850631,245.3625439742285
75600,84,4.690791516581792,1601.0,1132.25921299188,20.66674830897618,-442.1188827474848,-156.15152620792455,192.53926530865726
76500,85,4.559108956184148,1732.0,1076.0207852193996,18.53065120028105,-423.6018973577409,-145.63134114032275,220.39810264225926
77400,86,4.48727271024668,1709.0,1121.5634874195437,18.90976083617013,-435.99999531783686,-155.54908896812148,230.85454860436414
78300,87,4.397604489681197,1721.0,1109.1417780360257,19.346393009263572,-436.0263003902668,-155.4957701895121,186.01809188549126
79200,88,4.203117143235845,1853.0,1078.1279007015648,17.468836681856924,-425.46656581956495,-152.93665146947126,199.9386628010949
80100,89,3.8288476352707583,1767.0,998.5664968873796,16.382710676349014,-376.1042520641878,-124.9040979960289,167.81225926850175
81000,90,3.876642796216775,1832.0,1009.7025109170306,16.238367716198038,-379.64091686418976,-131.16727023906077,178.1795072502038
81900,91,3.72223523804138,1873.0,983.9658302189,13.921488291468568,-355.05916093746214,-103.4456418998069,192.38624667759998
82800,92,3.6082684695557896,1816.0,971.3017621145376,15.265566194031301,-351.52229796765846,-113.2805920076916,171.43645531814786
83700,93,3.3506818405735226,1869.0,928.0133761369716,13.87720299341176,-322.3334151142776,-94.84886688316078,160.73727066723592
84600,94,2.94759317180105,1700.0,821.0035294117647,11.605863905985975,-250.16566492153237,-51.92449636436214,143.4407020381958
85500,95,2.7563455988979872,1709.0,777.4330017554124,10.999677482652675,-224.69549423580008,-49.83761905453434,130.68011542921863
