simulation_time,time_interval,travel_time_factor,travel requests,average travel duration,standard error,25%,50%,75%
50400,56,3.8975261919938906,2880.0,910.7909722222223,9.634787159389584,-272.58830019123013,-18.17303506183407,269.57865993275
51300,57,3.8996159605040384,2832.0,900.3252118644067,8.589743484939532,-272.32622212807723,-20.183753186946607,262.94927420970606
52200,58,3.914934634616543,3074.0,909.0149642160053,8.554485048615334,-272.5643864088198,-14.627808904150813,265.8364058075788
53100,59,3.9146999843556674,3127.0,880.2503997441638,7.782140213817601,-256.0561468007339,-19.48989660517975,244.78135124372452
54000,60,3.954823568406168,3287.0,900.2391238211135,7.6436432984137666,-257.6051880324288,-13.301651114241507,246.62869843442192
54900,61,4.048734778331807,3112.0,920.5199228791772,8.061582165953617,-278.0588133034834,-21.65745310538989,255.92291433465627
55800,62,4.050963376644999,3012.0,920.9176626826027,7.934410054283152,-277.6062839642661,-17.29397701565739,251.09663194236518
56700,63,3.9861381473918094,2766.0,905.4139551699203,8.320523826571236,-266.73753921476555,-17.922668720981907,257.0288147948894
57600,64,3.942238555814949,2766.0,909.0422993492407,8.248335079490943,-254.0271231536516,-16.709435210633814,248.23911475620602
58500,65,3.869346352757957,2579.0,870.8894920511825,8.061196915084283,-261.2938759548362,-19.105332612073653,225.76889602491792
59400,66,3.702667716200978,2645.0,830.5160680529301,7.879434430524649,-252.0735589832103,-28.833464525122228,228.95441267936337
60300,67,3.7857314386035514,2733.0,853.702524698134,8.204566715070309,-256.7893335453492,-20.21811080859186,232.85299185794062
61200,68,3.78410301635442,3006.0,877.8779108449768,8.177355485822362,-262.6777526833151,-23.13960838298459,250.24544893993817
62100,69,3.8039011571274126,3209.0,885.9189778747274,7.4250083699516995,-252.60363836824692,-25.114952740818467,236.06059932991508
63000,70,3.79147688944256,3497.0,880.7632256219619,7.1336381939811195,-250.65614459670383,-20.788545908444007,247.89037195515263
63900,71,3.7870591373214153,3778.0,879.4176813128639,6.985133600516156,-253.2906393833907,-22.092416170265153,228.4046669721445
64800,72,3.7446526669702984,4099.0,876.5511100268358,6.622189210902801,-251.6009857248121,-25.909144061940765,232.662406969485
65700,73,3.669811182439862,4027.0,870.1926992798608,6.312685187419532,-248.806575626512,-14.69809716302399,227.42457560556727
66600,74,3.6040532362190287,4037.0,842.3083973247461,6.133017169641191,-236.38898963744305,-16.318814236035678,231.39201456714568
67500,75,3.440181024931615,3996.0,825.2147147147148,5.8945618424936,-227.20493781180167,-13.922272576475509,217.44578954286823
68400,76,3.2830540800607557,3935.0,773.4124523506987,5.6891332512852975,-205.90784642004917,-10.75792128552871,204.79700991158538
69300,77,3.063470582485256,3802.0,741.8642819568648,5.242179556750014,-187.1817928555136,-3.709645816815225,194.3489274581573
70200,78,2.951361691633464,3576.0,729.5657158836689,5.603807349639569,-182.52575386832646,-1.1390385916326975,193.68585444820775
71100,79,2.8510567629380192,3526.0,703.5544526375496,5.274542599915929,-177.75354006964642,0.5962711611175706,186.3946558481112
72000,80,2.79458590184768,3726.0,727.0963499731615,5.407288560032663,-181.244800305746,-3.433905111446677,188.5450013513068
72900,81,2.7368136317882708,3541.0,707.1807399039819,5.26877865198731,-173.09304803716805,-1.3002429563957776,181.11576987012813
73800,82,2.6351345286688184,3538.0,697.0370265686829,4.963595474771533,-163.6045458188191,1.6825000534267929,171.69614365396538
74700,83,2.6641385114114997,3558.0,710.0281056773468,5.4809328763310345,-173.6248178230727,-0.7442731588793094,178.2064278136449
75600,84,2.5894430079349435,3712.0,721.9439655172414,5.055071274942036,-180.24052869991382,-7.70093997966984,174.4134383853375
76500,85,2.55279553967235,3598.0,701.816564758199,4.958723464145455,-174.62745927120358,-14.226840314811056,158.7141745815915
77400,86,2.55097954926004,3578.0,711.5072666294019,5.21829855225212,-167.27338021902702,0.7717005408038062,171.2217220346728
78300,87,2.4782180000855663,3486.0,714.5123350545038,5.299592154590517,-177.2403865191881,-2.119353022118758,174.06135698600997
79200,88,2.4722581627941294,3549.0,731.6776556776558,5.317350665591503,-172.7045437451503,-1.7961793505942296,173.46190727808482
80100,89,2.391862378491329,3253.0,685.4549646480173,5.137109176914649,-160.82851160326015,-7.055437559936423,170.0150186969422
81000,90,2.4246356612531366,3092.0,691.4783311772316,5.537232186687902,-155.91051204180525,-0.9279306148879131,157.5372322389468
81900,91,2.3835004074657213,2691.0,671.6900780379041,5.392896073453448,-155.56014668765968,-4.326605533621773,156.17840669034982
82800,92,2.3158133191629218,2300.0,655.5986956521739,5.796708540256707,-144.33574929122346,-2.4766648953652317,147.87834192363337
83700,93,2.2274491061769632,1980.0,652.0227272727273,5.979196624030143,-149.2871163876471,0.92821378597597,138.3120711400665
84600,94,2.1945019499328784,1666.0,640.7352941176471,6.70017496534299,-130.55624430798457,0.7064657183914562,132.01506906483394
85500,95,2.0540881082637488,1497.0,595.6786907147629,6.6939706112925705,-130.93461790958816,4.942131874460131,142.56225511085518
