simulation_time,time_interval,travel_time_factor,travel requests,average travel duration,standard error,25%,50%,75%
67500,75,3.4205064649192582,4075.0,862.1850306748466,6.373799550451436,-245.34434250198848,-25.31549545883354,233.7523815689684
68400,76,3.5344428558524044,3938.0,864.4189944134079,6.019381303153089,-234.56863885696131,-18.056156728621765,222.48071106625667
69300,77,3.4667733778689267,4030.0,842.6848635235733,6.25354799997197,-241.21616674714244,-12.462358780348213,227.65252743236718
70200,78,3.425315210454789,3804.0,849.4295478443744,6.392113331967362,-241.76309127799374,-9.94398190256311,231.06219933894317
71100,79,3.4137837978099537,3555.0,832.6607594936708,6.3833285731408544,-220.06729980798167,-15.550272458352765,221.3993201515388
72000,80,3.3680568644888966,3056.0,830.2987565445026,6.880764083035992,-230.50369539535686,-11.746964307047053,222.88857998062042
72900,81,3.2984375911891477,2917.0,813.76311278711,6.912700686629923,-225.5203346589629,-11.257826634317949,210.34999124584184
73800,82,3.1924917345850683,2952.0,807.2981029810298,6.8912655593585805,-218.2966547173148,-4.6740908043574905,211.44736390867044
74700,83,3.1206148795303528,2927.0,800.1663819610523,7.048630336402964,-207.6405163879491,-9.583750487994166,214.10839936524098
75600,84,3.1283359546419254,2910.0,778.5288659793814,6.628504521565406,-201.2580465428415,-7.305731345097172,203.4445627753928
76500,85,3.0569999090330215,2783.0,784.8954365792309,7.065279707535753,-212.55548076048402,-10.50397525698179,215.19601564632038
77400,86,3.083177934755984,3142.0,797.2173774665818,7.21091654277215,-222.07954591612528,-7.022008746632025,228.70859535687515
78300,87,3.042413006595432,3388.0,799.2260920897286,6.6319636811682,-231.4387978786756,-14.358656644307388,207.60011404366242
79200,88,3.0348138320370066,3369.0,809.3161175422973,6.360167910243827,-208.70704869350743,-10.510186590920284,211.1921004946373
80100,89,2.9716393698150894,3273.0,786.3495264283532,6.116086446595035,-196.9444298835578,-1.8593479930030408,203.04819217291413
81000,90,2.9690754583686654,3460.0,800.4653179190751,5.9602315782110455,-204.58828507995656,-1.4387898402584085,187.62858603866346
81900,91,2.882303881660322,3507.0,785.398631308811,5.790353887406713,-197.45618926730447,-5.3322380606557545,191.10057376242904
82800,92,2.8349252856097213,3435.0,771.2416302765648,5.676820940914746,-182.12282448645897,0.5865807304930968,188.09882802635013
83700,93,2.6955261634716696,3414.0,751.6183362624487,5.728941467828562,-175.154634610597,-1.4739158386356053,185.61152972245597
84600,94,2.6337417452251843,3279.0,753.3690149435803,5.6192844621470766,-165.21734019800792,0.4701250183913999,184.15721227965062
85500,95,2.573532127862767,3147.0,726.1433110899269,5.841927890361222,-176.78060413175479,2.1174297709786174,184.94818582535999
