node_index,source_node_id,pos_x,pos_y,is_stop_only
319,30005208,21492.5,8132.2,False
320,30005206,21724.57,8170.78,False
321,29738520,21598.11,8150.35,False
322,1671913879,21984.05,8214.26,False
323,1671913967,21949.25,8528.76,False
324,1671913828,22053.21,8007.59,False
325,1671913879,21984.05,8214.26,False
326,30005189,21500.99,8455.79,False
327,30005202,21628.45,8476.45,False
328,30005200,21396.56,8438.85,False
329,30005189,21500.99,8455.79,False
330,30005195,21298.48,8422.56,False
331,30005200,21396.56,8438.85,False
332,1671913926,21185.34,8406.2,False
333,30005195,21298.48,8422.56,False
334,1671913924,21138.95,8409.93,False
335,1671913926,21185.34,8406.2,False
336,29769417,21053.78,8415.78,False
337,1671913924,21138.95,8409.93,False
338,29024611,15427.81,23104.19,False
339,26790038,15129.94,22960.98,False
340,27008019,15420.8,23157.09,False
341,29024611,15427.81,23104.19,False
342,268732498,15411.29,23232.97,False
343,27008019,15420.8,23157.09,False
344,29024608,15403.3,23284.16,False
345,268732498,15411.29,23232.97,False
346,29024609,15393.14,23359.65,False
347,29024608,15403.3,23284.16,False
348,27008020,15382.75,23443.69,False
349,29024609,15393.14,23359.65,False
350,27008020,15382.75,23443.69,False
351,cluster_26871095_26871096,15078.48,23450.1,False
352,59684123,14926.22,11748.05,False
353,59684120,14783.06,11759.36,False
354,59684125,15110.81,11733.73,False
355,59684123,14926.22,11748.05,False
356,cluster_30099387_59684166,15419.65,11704.04,False
357,59684125,15110.81,11733.73,False
358,59684120,14783.06,11759.36,False
359,59684113,14639.41,11770.33,False
360,1617443077,14670.96,12232.35,False
361,59684211,14709.93,12172.17,False
362,59684191,14555.2,12413.0,False
363,1617443077,14670.96,12232.35,False
364,559946546,14536.18,12442.0,False
365,59684191,14555.2,12413.0,False
366,59684188,14465.25,12553.14,False
367,559946546,14536.18,12442.0,False
368,59684254,14372.4,12288.36,False
369,59684198,14521.85,12237.8,False
370,59684239,14203.62,12332.05,False
371,1617443078,14178.94,12279.71,False
372,59684184,14253.33,12439.31,False
373,59684239,14203.62,12332.05,False
374,27452905,13807.75,11838.02,False
375,27452904,13854.56,11703.83,False
376,1617443057,13905.39,11928.87,False
377,27452905,13807.75,11838.02,False
378,1617443071,13989.02,12006.88,False
379,1617443057,13905.39,11928.87,False
380,1617443072,14074.29,12097.23,False
381,1617443071,13989.02,12006.88,False
382,1617443078,14178.94,12279.71,False
383,1617443072,14074.29,12097.23,False
384,1611862300,14610.34,11320.13,False
385,1611862631,14627.43,11566.71,False
386,1611862263,14598.97,11202.51,False
387,1611862300,14610.34,11320.13,False
388,1614162192,14580.93,10946.02,False
389,1611862263,14598.97,11202.51,False
390,1614331313,14556.32,10606.33,False
391,1614162192,14580.93,10946.02,False
392,148863454,42947.18,6764.76,False
393,87711271,42944.23,6616.97,False
394,cluster_255102550_7673140977,42953.31,6991.9,False
395,148863454,42947.18,6764.76,False
396,266231947,42953.69,7038.93,False
397,cluster_255102550_7673140977,42953.31,6991.9,False
398,31496608,42962.83,7091.45,False
399,266231947,42953.69,7038.93,False
400,87826737,17194.02,16479.58,False
401,26852187,17305.11,16476.17,False
402,cluster_1119136972_87828186,17148.66,16637.64,False
403,87828184,17149.61,16567.86,False
404,1614162191,14721.5,10935.85,False
405,31387092,14705.1,10719.13,False
406,261699007,14253.78,11348.58,False
407,150901990,14458.06,11332.81,False
408,165919211,14696.98,9956.14,False
409,165919240,14772.83,10011.15,False
410,cluster_88077335_88081496,1741.5,7831.66,False
411,88060058,1455.64,7840.95,False
412,88078285,1836.48,7835.24,False
413,cluster_88077335_88081496,1741.5,7831.66,False
414,88074445,2037.69,7836.31,False
415,88078285,1836.48,7835.24,False
416,88085455,1524.58,8093.41,False
417,88060058,1455.64,7840.95,False
418,88085457,1593.77,8286.57,False
419,88085455,1524.58,8093.41,False
420,5940789231,1648.25,8341.23,False
421,88085457,1593.77,8286.57,False
422,88098281,1704.81,8392.79,False
423,5940789231,1648.25,8341.23,False
424,88099183,1821.83,8499.4,False
425,88098281,1704.81,8392.79,False
426,651910174,1882.59,8710.78,False
427,88099183,1821.83,8499.4,False
428,88078162,1727.1,7662.72,False
429,30891560,1426.07,7657.21,False
430,88079205,1830.87,7662.2,False
431,88078162,1727.1,7662.72,False
432,6193577439,2029.53,7657.74,False
433,27318399,2026.59,7547.14,False
434,88080685,2035.78,7785.64,False
435,6193577439,2029.53,7657.74,False
436,88074445,2037.69,7836.31,False
437,88080685,2035.78,7785.64,False
438,88080686,2041.96,7955.1,False
439,88074445,2037.69,7836.31,False
440,88078162,1727.1,7662.72,False
441,cluster_88077335_88081496,1741.5,7831.66,False
442,27318393,1725.09,7473.5,False
443,88078162,1727.1,7662.72,False
444,88079204,1832.95,7738.48,False
445,88078285,1836.48,7835.24,False
446,88079205,1830.87,7662.2,False
447,88079204,1832.95,7738.48,False
448,27318395,1827.54,7497.7,False
449,88079205,1830.87,7662.2,False
450,88079740,1938.86,7661.17,False
451,88079204,1832.95,7738.48,False
452,88080946,2129.79,7783.19,False
453,88080685,2035.78,7785.64,False
454,88080907,2238.64,7953.01,False
455,88080946,2129.79,7783.19,False
456,27318400,2122.52,7570.3,False
457,88080946,2129.79,7783.19,False
458,88092040,1833.67,8000.93,False
459,cluster_88077335_88081496,1741.5,7831.66,False
460,88083069,1887.3,8111.69,False
461,88092040,1833.67,8000.93,False
462,88087646,1373.5,8110.2,False
463,88085484,1310.62,7900.63,False
464,88087653,1464.75,8370.61,False
465,88087646,1373.5,8110.2,False
466,135352910,1570.36,8479.45,False
467,88087653,1464.75,8370.61,False
468,88087656,1628.0,8524.86,False
469,135352910,1570.36,8479.45,False
470,88089945,1448.48,8099.79,False
471,88087678,1409.99,7965.24,False
472,88089948,1517.31,8324.95,False
473,88089945,1448.48,8099.79,False
474,88089953,1662.47,8457.65,False
475,88089948,1517.31,8324.95,False
476,88087646,1373.5,8110.2,False
477,135338356,1330.39,8116.81,False
478,88089945,1448.48,8099.79,False
479,88087646,1373.5,8110.2,False
480,88085455,1524.58,8093.41,False
481,88089945,1448.48,8099.79,False
482,88092038,1634.94,8075.91,False
483,88085455,1524.58,8093.41,False
484,88094442,1740.21,8035.26,False
485,88092038,1634.94,8075.91,False
486,88092040,1833.67,8000.93,False
487,88094442,1740.21,8035.26,False
488,88087653,1464.75,8370.61,False
489,135345421,1425.82,8418.28,False
490,88089948,1517.31,8324.95,False
491,88087653,1464.75,8370.61,False
492,88085457,1593.77,8286.57,False
493,88089948,1517.31,8324.95,False
494,88093527,1698.46,8235.82,False
495,88085457,1593.77,8286.57,False
496,88093865,1766.01,8202.45,False
497,88093527,1698.46,8235.82,False
498,88094442,1740.21,8035.26,False
499,88093867,1781.36,8178.26,False
500,88093527,1698.46,8235.82,False
501,88092038,1634.94,8075.91,False
502,88080686,2041.96,7955.1,False
503,88092040,1833.67,8000.93,False
504,88083069,1887.3,8111.69,False
505,371765322,1972.32,8060.45,False
506,88112537,1857.28,8154.6,False
507,88083069,1887.3,8111.69,False
508,88093869,1825.17,8204.82,False
509,88112537,1857.28,8154.6,False
510,88093864,1811.01,8228.76,False
511,88093869,1825.17,8204.82,False
512,88098281,1704.81,8392.79,False
513,88093864,1811.01,8228.76,False
