node_index,source_node_id,pos_x,pos_y,is_stop_only
16771,811927892,10221.79,2401.72,False
16772,811927840,10234.24,2369.05,False
16773,811928067,10227.58,2384.51,False
16774,7625669957,9869.39,2465.24,False
16775,cluster_289710289_3450556277_3450557008,9845.11,2467.18,False
16776,cluster_3450557003_3450557005,9966.79,2524.9,False
16777,7625669957,9869.39,2465.24,False
16778,cluster_3359328497_3450556278_3450556285_3450556995_3466088116_768188545,10042.21,2552.37,False
16779,cluster_3450557003_3450557005,9966.79,2524.9,False
16780,2117911017,10361.24,2625.17,False
16781,811928005,10351.61,2665.18,False
16782,2117911014,10215.98,2593.47,False
16783,2117911017,10361.24,2625.17,False
16784,cluster_3466088119_811927855,10188.18,2599.85,False
16785,2117911014,10215.98,2593.47,False
16786,811927940,10210.77,2431.73,False
16787,811928049,10104.07,2389.78,False
16788,811927990,10194.42,2476.26,False
16789,811927895,10098.86,2439.78,False
16790,811928067,10227.58,2384.51,False
16791,811927814,10079.57,2330.24,False
16792,811927814,10079.57,2330.24,False
16793,811928024,10083.43,2317.39,False
16794,811927963,10079.93,2347.61,False
16795,811927814,10079.57,2330.24,False
16796,811928041,10089.39,2367.48,False
16797,811927963,10079.93,2347.61,False
16798,811928049,10104.07,2389.78,False
16799,811928041,10089.39,2367.48,False
16800,811928015,10101.4,2408.76,False
16801,811928049,10104.07,2389.78,False
16802,811927786,10100.69,2423.41,False
16803,811928015,10101.4,2408.76,False
16804,811927895,10098.86,2439.78,False
16805,811927786,10100.69,2423.41,False
16806,811927892,10221.79,2401.72,False
16807,811927963,10079.93,2347.61,False
16808,cluster_3359328497_3450556278_3450556285_3450556995_3466088116_768188545,10042.21,2552.37,False
16809,cluster_3466088112_811928045,10068.13,2505.06,False
16810,811927936,10244.01,2345.39,False
16811,811927840,10234.24,2369.05,False
16812,1359703160,10238.91,2331.07,False
16813,811927936,10244.01,2345.39,False
16814,1359703152,10236.28,2308.35,False
16815,1359703160,10238.91,2331.07,False
16816,811927818,10188.16,2493.28,False
16817,811927895,10098.86,2439.78,False
16818,2734928647,10116.79,2324.34,False
16819,811927840,10234.24,2369.05,False
16820,811928024,10083.43,2317.39,False
16821,2734928647,10116.79,2324.34,False
16822,811927707,10120.7,2309.92,False
16823,2734928647,10116.79,2324.34,False
16824,811927907,10087.13,2511.47,False
16825,cluster_3466088112_811928045,10068.13,2505.06,False
16826,6321700466,9617.08,6979.78,False
16827,cluster_6321700462_6321700472,9633.95,6955.84,False
16828,6321700465,9535.2,7003.52,False
16829,6321700466,9617.08,6979.78,False
16830,6321700469,9579.05,6953.63,False
16831,6321700466,9617.08,6979.78,False
16832,6321700468,9556.81,6975.96,False
16833,6321700469,9579.05,6953.63,False
16834,cluster_255886398_4244268694_4244268698_6321700470_6321700471,9589.91,6922.56,False
16835,6321700469,9579.05,6953.63,False
16836,456875850,5997.12,1995.83,False
16837,6328386812,5917.15,1969.11,False
16838,1852633287,6056.25,2016.0,False
16839,456875850,5997.12,1995.83,False
16840,261024436,6127.2,2051.13,False
16841,1852633287,6056.25,2016.0,False
16842,2148069848,6136.99,2085.19,False
16843,261024436,6127.2,2051.13,False
16844,cluster_252122443_7680760813,6137.57,2107.85,False
16845,2148069848,6136.99,2085.19,False
16846,2139970026,5913.17,1928.66,False
16847,6328386814,5907.25,1952.82,False
16848,2139969951,5917.66,1913.59,False
16849,2139970026,5913.17,1928.66,False
16850,336359499,5937.27,1844.77,False
16851,2139969951,5917.66,1913.59,False
16852,2140101504,5985.16,1629.0,False
16853,336359499,5937.27,1844.77,False
16854,cluster_250711224_252122661,5984.59,1590.05,False
16855,2140101504,5985.16,1629.0,False
16856,6334260588,2523.07,4285.29,False
16857,533630396,2496.88,4267.84,False
16858,6340684175,7289.61,5870.01,False
16859,cluster_2934132810_6340684174,7239.15,5886.26,False
16860,6340684177,7283.66,5933.99,False
16861,6340684176,7265.58,5939.81,False
16862,6340684811,7332.79,5874.98,False
16863,6340684178,7341.46,5838.32,False
16864,6340684184,7384.08,5985.83,False
16865,6340684811,7332.79,5874.98,False
16866,3379435629,7623.72,3301.27,False
16867,3379435614,7612.87,3275.41,False
16868,3379435614,7612.87,3275.41,False
16869,3379435629,7623.72,3301.27,False
16870,cluster_1253187031_1418777953_1418777966_255883348_420022461_6351384663,2878.75,5174.35,False
16871,6351384662,2888.5,5159.84,False
16872,6362836153,7427.39,4888.08,False
16873,cluster_278766970_4330811487_4330811488_6362836152,7424.69,4905.81,False
16874,6362836161,7365.79,4917.75,False
16875,6362836158,7337.84,4954.46,False
16876,3110056141,4327.24,7680.54,False
16877,3110056142,4335.91,7699.37,False
16878,6393168558,4347.46,7756.38,False
16879,6393168557,4326.29,7764.74,False
16880,6393168560,4355.01,7769.55,False
16881,6393168559,4331.86,7778.62,False
16882,6393168562,4366.82,7783.39,False
16883,6393168561,4338.17,7794.37,False
16884,6393168563,4369.5,7782.25,False
16885,6393168562,4366.82,7783.39,False
16886,6396513666,2176.93,7015.18,False
16887,1616214561,2227.67,6983.5,False
16888,6396768354,3546.71,4446.98,False
16889,6396768353,3558.3,4452.4,False
16890,3370084141,9371.09,2632.23,False
16891,950567036,9364.15,2650.27,False
